TIC,sector,Pest,sde,phasebest1,nb,pphase1,pphase2
4353910,6,0.25722083180072586,8.099005298852392,587,1024,0.14744983229201766,0.2009537748443171
4613439,6,10.0,9.019138641324693,271,1024,2.646484375,2.841796875
4614582,6,0.2957459896843799,8.243032168769673,754,1024,0.21776609006056877,0.2781283086582596
4617132,6,2.9891791713995337,8.483697618270039,994,1024,2.901605562862438,3.024208614814372
7390722,6,0.5002801568878571,8.596064722677665,632,1024,0.3087666593292243,0.3542022595153285
7391717,6,0.3176922832544397,8.352635022067505,355,1024,0.11013746147981064,0.17621993836769703
7416550,6,0.3869070649230055,8.360348361102783,3,1024,0.0011335167917666175,0.08161320900719647
7444456,6,0.7658903091899177,8.465431476146518,49,1024,0.036649047998345674,0.10246774644435423
7465569,6,0.2626340090030938,8.042375585426528,80,1024,0.020518281953366704,0.07514820765420555
11196470,6,8.064516129032258,8.11250791604927,622,1024,4.898563508064516,5.040322580645161
11199929,6,0.871497668743736,9.076310831018636,234,1024,0.1991508344590178,0.2442576473920432
11285872,6,1.6822838685799841,8.273210788081547,331,1024,0.5437851176757565,0.6686421235469273
11297673,6,0.9493070058857034,10.159415776926132,650,1024,0.6025874549079172,0.6609920851528384
11298522,6,0.281214848143982,8.953422105951688,356,1024,0.09776609955005625,0.14967001195163104
11355200,6,7.456565505927969,9.127418888247474,488,1024,3.553519498918798,3.6773101372008052
11362625,6,1.9718809772642125,9.746960038508282,361,1024,0.6951650710863093,0.8049279770473055
11487083,6,0.27604482968034005,8.383272204227676,209,1024,0.05634118105780378,0.11376066223154639
11693166,6,0.29692621977291084,8.389558887912777,977,1024,0.28329777023255265,0.3439008756354221
11755687,6,6.112469437652811,9.640301040341233,444,1024,2.6503285452322736,2.721959046454767
11811618,6,0.3031120514320529,8.353073391192426,928,1024,0.2746952966102979,0.33715295564561354
11904115,6,0.26441945386806,8.00443649290811,895,1024,0.23110880001163445,0.2861101121931743
