TIC,sector,Pest,sde,phasebest1,nb,pphase1,pphase2
795,11,9.904912836767036,11.672475958081277,644,1024,6.2292615887480185,6.635517779318541
1400,11,0.23300518436535217,8.332464455071879,227,1024,0.05165251645599116,0.0992092386555601
1949,11,0.5078255923785535,8.015128801779309,971,1024,0.4815416505855229,0.5871733411877025
5533,11,9.63020030816641,8.527412356714624,94,1024,0.8840222939137135,1.4953143056625577
8806,11,9.63020030816641,9.53248490154103,253,1024,2.379336599576271,2.6896848516949152
16348,11,9.720062208398133,8.414216414616218,94,1024,0.8922713355365474,1.2624690173017106
16451,11,10.0,8.009529885108721,94,1024,0.91796875,1.298828125
17312,11,0.6579639962101274,10.04719985163088,289,1024,0.18569491689914727,0.25251938526423834
17361,11,3.608545034642032,8.46925180076649,836,1024,2.946038719688221,3.0129941451356808
33486,11,9.63020030816641,8.12702249426191,253,1024,2.379336599576271,2.6896848516949152
41373,11,9.63020030816641,9.900007287404165,253,1024,2.379336599576271,2.6896848516949152
41412,11,10.0,8.0733556159376,94,1024,0.91796875,1.298828125
46053,11,0.3857250860166942,8.122155171251427,276,1024,0.10396496459043711,0.184198795959144
46959,11,0.3893201691206814,8.277665715211336,224,1024,0.08516378699514905,0.14637525889791245
64761,11,0.3380136963149747,8.055469917655097,707,1024,0.2333746907174679,0.30368418028298505
64941,11,0.35654691444300235,8.1713135213231,325,1024,0.11316186249411696,0.18732640622103053
68477,11,9.904912836767036,8.075974279696522,595,1024,5.755296033082408,5.8713692303882725
71484,11,9.63020030816641,8.429970716502332,202,1024,1.8997074826656395,2.0219658850154083
71486,11,10.0,8.386808026891607,15,1024,0.146484375,0.263671875
71715,11,0.5041923594689846,8.212907609284231,729,1024,0.35894163091102516,0.46381758068338225
75152,11,0.2702483582412237,8.15606656167967,1010,1024,0.26655355646839446,0.32276732629786775
75256,11,4.567878677142335,9.644686696704348,694,1024,3.0958084003288873,3.1939464187831175
76542,11,9.904912836767036,8.555121793804458,578,1024,5.590859003565768,5.7069322008716314
79417,11,0.2450145661159556,8.040438149105361,762,1024,0.18232529236363101,0.2325724201803797
89441,11,9.904912836767036,9.21494700313438,397,1024,3.8400882775356573,3.956161474841521
103238,11,0.6041346978722375,8.116908046681116,65,1024,0.0383483939079057,0.16401313086765823
105394,11,0.800890590336454,8.270378398716351,340,1024,0.26592070382265076,0.37385322478596195
105400,11,0.8011023167879001,8.240649136899078,818,1024,0.6399430616528343,0.7471217895824654
105985,11,2.3399475851740923,8.914927155843582,548,1024,1.2522375748783228,1.3276460419786598
109789,11,8.93096365097794,8.392566405386125,323,1024,2.817091073501831,2.9915239573099934
109792,11,8.93096365097794,9.948625329717585,323,1024,2.817091073501831,2.9915239573099934
