row_id,tic_id,Disposition,RA,Dec,Epoc,Period,Duration,Transit_Depth,Sectors,SN,Qingress
0,24671709,J,0,0,0.23158033019545865,1.4371945961483186,7.174744897959188,0,1,0,0
1,24692894,J,0,0,-0.7062273683872731,0.41407181661587383,2.0671241470120574,0,1,0,0
2,24694771,J,0,0,-0.1472310437485327,1.020731047576274,5.095680776572181,0,1,0,0
3,24694818,J,0,0,-0.6189967344160625,0.6755798163774059,3.372621114571582,0,1,0,0
4,24704639,J,0,0,-0.8610444194305155,0.8061785524257912,3.949015252898212,0,1,0,0
5,24706285,J,0,0,-0.7834030773773917,0.5069605686069737,2.530842213592627,0,1,0,0
6,25137320,J,0,0,1.076955258798245,8.954956568460643,2.7284633294528504,0,1,0,0
7,25202979,J,0,0,2.250104319457792,5.057913105052855,1.4225380607961107,0,1,0,0
8,25245665,J,0,0,1.6236561786917312,5.433010974682169,3.1834048679778313,0,1,0,0
9,25358338,J,0,0,4.748994309262166,9.811616954474097,3.219436813186796,0,1,0,0
10,29280926,J,0,0,0.2506600341960574,6.705109293281481,3.143019981225697,0,1,0,0
11,29286864,J,0,0,3.139275902668759,9.811616954474097,2.7595172684458404,0,1,0,0
12,29345687,J,0,0,5.8701171875,10.0,2.578125,0,1,0,0
13,29498477,J,0,0,5.346042849275608,8.472422265525713,1.9857239684825885,0,1,0,0
14,29666930,J,0,0,2.5861122932879375,4.863813229571984,2.0519212062256713,0,1,0,0
15,29668456,J,0,0,2.500616108435085,5.600985773496135,1.8378234569284224,0,1,0,0
16,29836271,J,0,0,3.1582130059021924,8.431703204047217,2.7666526138279934,0,1,0,0
17,31633988,J,0,0,-0.9694489151775654,0.239726519986,1.1967597364926092,0,1,0,0
18,31633991,J,0,0,-0.8165645640291047,0.23974203756757728,1.1968372031693892,0,1,0,0
19,31635050,J,0,0,-0.5611090338403912,0.5870990847125269,2.9309087119633177,0,1,0,0
20,31652625,J,0,0,-0.8483677014507325,0.2872737719046251,1.4341245331801211,0,1,0,0
21,31654682,J,0,0,-0.6890037733789016,0.29310642987575214,1.4632422553953561,0,1,0,0
22,31654824,J,0,0,-0.7193862624540448,0.6833495059383071,3.4114088616763927,0,1,0,0
23,31655070,J,0,0,-0.5981880774924703,1.0209811628975445,5.073000153147174,0,1,0,0
24,31655791,J,0,0,-0.8727348056873914,0.20834461866684445,1.0400954010008876,0,1,0,0
25,31655792,J,0,0,-0.8147563711601162,0.20833550349482807,1.0400498963530873,0,1,0,0
26,31744334,J,0,0,-0.903764783433014,0.27259989423124104,1.3608697844825235,0,1,0,0
27,31744588,J,0,0,-0.5328617741148478,0.5482516255660698,2.736974912005615,0,1,0,0
