TIC,sector,Pest,sde,phasebest1,nb,pphase1,pphase2
3806642,3,9.580379383023567,8.187124465260883,604,1024,5.650926901705307,5.753841133358881
3810544,3,9.904912836767036,8.092223659477948,1011,1024,9.779166873019017,9.933931136093502
3836325,3,0.3074992927516267,8.057066024705996,55,1024,0.016516075294276823,0.0804783305248398
3888459,3,9.991008092716553,8.53878600359528,635,1024,6.195595838745128,6.293164277150564
3897658,3,0.29958956229964945,8.622768920049642,717,1024,0.20977120719614126,0.263018570807993
7219767,3,0.44165709742955567,8.015971091960663,741,1024,0.3195975675735359,0.41146569428495716
7221119,3,8.639308855291576,9.418559443706393,533,1024,4.496827753779697,4.70774838012959
7221224,3,0.34639472371556834,8.774406240103563,27,1024,0.009133454629219087,0.08118626337083633
7221226,3,0.3463623296330291,8.774236229971867,410,1024,0.13868022963822454,0.21072630015759486
7221843,3,0.2251364889964541,8.419843158082173,500,1024,0.10992992626779986,0.1567600748578826
7263693,3,0.3539346919706376,8.288994441285746,129,1024,0.044587475843957274,0.11820865688863091
7263849,3,8.59697386519945,8.572797562757858,322,1024,2.7033452974552956,2.8208820495185694
7316147,3,8.599191675982457,10.388120003751084,319,1024,2.678849750623441,2.8216097686817436
7317831,3,8.526603001364256,9.510342177221277,662,1024,5.512315612210095,5.628890262619372
7319856,3,8.539709649871904,10.228172934092456,402,1024,3.3525032023911185,3.519294406490179
10763551,3,0.47301899644289713,8.182637674701741,377,1024,0.17414859537009006,0.22172765458260804
10785618,3,8.37030216790826,8.463165607837912,696,1024,5.689189754750146,5.893542835021344
10836111,3,9.124087591240876,8.356223317526736,979,1024,8.723126710766424,8.865690579379562
10839598,3,9.893153937475267,8.097713452779114,19,1024,0.18356437969924813,0.2898384942619707
10841735,3,8.472422265525713,8.84340285908039,699,1024,5.7834210582055405,5.890981106498348
10879811,3,8.035355564483728,9.64435897472832,600,1024,4.7082161510646845,4.920085877862595
10880506,3,9.493070058857034,8.063944697451522,942,1024,8.732882808050123,8.834859146573002
10881285,3,0.2760608327651081,8.512565402942071,88,1024,0.02372397781575148,0.08114678775614995
11487334,3,0.38369157336566573,8.14093055430047,825,1024,0.30912651174479905,0.38893735659527445
11488154,3,10.0,9.412099533741717,535,1024,5.224609375,5.341796875
11615505,3,0.2924147610971402,8.384020170087382,238,1024,0.06796358705187439,0.12279135475758818
12862099,3,2.4264777249344847,9.507796095098646,852,1024,2.0189052945743953,2.0899935091720856
24207856,3,8.45522955948254,8.43336680386255,320,1024,2.6422592373382936,2.7743721992052084
24208778,3,0.3054619654033778,8.125283343296513,608,1024,0.18136804195825557,0.2437133063814059
24249278,3,9.686168151879116,8.51176759407749,11,1024,0.10405063444401394,0.22701956605966678
24249678,3,8.39137366786943,8.916027831446552,270,1024,2.21256922883276,2.401047348325921
24295675,3,8.39137366786943,8.055074110299456,313,1024,2.564941365276496,2.753419484769657
24925751,3,0.25461359840306347,8.091892766678,677,1024,0.16833340441296285,0.22129502204953758
24925752,3,0.2544891892992386,8.093556475277216,862,1024,0.2142282042733825,0.2671639438444155
24926113,3,8.099789405475457,8.801324438664453,218,1024,1.7243692289000485,1.9142080430908794
24926126,3,8.145312372729494,8.072170790739504,262,1024,2.0840545328663356,2.29086910483017
24927472,3,8.266512358435975,9.772127162826507,778,1024,6.280611928577333,6.490503843928246
24928145,3,8.080155138978668,8.472233652918378,862,1024,6.801849345507433,6.912320216548157
24928150,3,8.016032064128256,9.17059104351627,2,1024,0.0156563126252505,0.2035320641282565
24954849,3,9.904912836767036,8.304793095617686,940,1024,9.09240045562599,9.247164718700475
25118854,3,2.385154796546296,8.734059571022316,214,1024,0.4984600844344798,0.5916301936745695
27986137,3,3.4476814342354762,8.362012819606965,200,1024,0.6733752801241164,0.733979055335287
27986317,3,0.2996003331555705,8.379642270920986,558,1024,0.16325877529375815,0.22557798521771957
28054347,3,0.3411234559899573,8.269550768855597,353,1024,0.11759431637153801,0.18855066024444905
28078010,3,1.6290093993842343,8.576998057590167,749,1024,1.1915312891980385,1.253573639369899
28091547,3,4.506128334534967,8.220109961327504,696,1024,3.0627591023792355,3.1199658097512613
28091921,3,0.35273244186087527,8.521976498492855,37,1024,0.012745215184426157,0.08370506188690692
29855758,3,8.389261744966444,9.252135894307035,321,1024,2.629836933724832,2.7527265100671143
29855767,3,8.37030216790826,9.225694544317154,696,1024,5.689189754750146,5.893542835021344
29856028,3,0.2745126028735979,8.161236605363756,415,1024,0.1112526662036554,0.16379609409743
29920046,3,8.45522955948254,8.419087502630566,16,1024,0.13211296186691468,0.2559688636171472
29920976,3,9.904912836767036,8.317553786248942,874,1024,8.45399787044374,8.570071067749604
29923043,3,0.34818214104162165,8.039037201876042,363,1024,0.12342784882627798,0.19585245433591217
29924116,3,9.63020030816641,9.55914491040862,587,1024,5.520437090716487,5.689717955508475
31634279,3,8.594757198109154,8.239504059599913,361,1024,3.029987645036528,3.2398205844434895
31634472,3,8.789663355893468,8.449505606765406,793,1024,6.8068389074448445,6.9270100861387
31637119,3,9.388789784996714,8.627046159431977,553,1024,5.070313233499202,5.198675593840954
31637458,3,8.702462796971542,8.198337453706563,364,1024,3.093453572360978,3.2209310547384904
31653960,3,8.789663355893468,8.149956894762294,793,1024,6.8068389074448445,6.90984277489672
31654682,3,0.2930471630104149,8.67841659720185,158,1024,0.04521626148012261,0.10617236081724993
31655395,3,8.661758336942398,8.932601881684672,107,1024,0.9050860762234733,1.1334722823733216
31655792,3,0.20834982769469249,8.31695236405771,435,1024,0.08850798344452268,0.13184637533804758
31672559,3,8.579272477693891,8.080648649940489,659,1024,5.521231018359643,5.730685912834591
31673343,3,8.702462796971542,9.371441819141987,329,1024,2.7960061134801144,3.195435558262988
31704702,3,8.741258741258742,9.048242764073201,664,1024,5.668159965034965,5.838887674825175
31796864,3,8.522243054371911,8.364405792975964,748,1024,6.225232231123232,6.400004793761719
