row_id,tic_id,Disposition,RA,Dec,Epoc,Period,Duration,Transit_Depth,Sectors,SN,Qingress
0,991642,J,0,0,4.996146608592692,8.457374830852503,3.1715155615696986,0,9,0,0
1,1007667,J,0,0,4.049272017045455,8.741258741258742,4.712084790209779,0,9,0,0
2,3778455,J,0,0,6.390202702702702,9.161704076958314,2.576729271644517,0,9,0,0
3,4170107,J,0,0,-0.704217577944253,0.3258539001453308,1.6267237671317694,0,9,0,0
4,4808879,J,0,0,-0.9629048448094897,0.333205604518268,1.624377322026556,0,9,0,0
5,4848514,J,0,0,-0.9165116332240407,0.27097333622371556,1.35274970192933,0,9,0,0
6,4853206,J,0,0,-0.800984893364929,0.2708192281651997,1.0219194312796214,0,9,0,0
7,5090021,J,0,0,-0.6216930262965641,0.37464829890939877,1.7912871791605625,0,9,0,0
8,5090046,J,0,0,-0.7438726133025598,0.37467777711168393,1.7563020802110185,0,9,0,0
9,5476922,J,0,0,-0.6798199096755361,0.3009310807638835,1.502304379750949,0,9,0,0
10,5505382,J,0,0,3.613596422803025,7.341604874825637,2.925170692313344,0,9,0,0
11,5577431,J,0,0,-0.7792770081663625,0.3613434750401994,1.803894379302246,0,9,0,0
12,5597108,J,0,0,-0.48029069862442064,0.5027702641554967,2.509923428088769,0,9,0,0
13,5597109,J,0,0,-0.4572549750054118,0.5034156753572993,2.383358588019715,0,9,0,0
14,5598315,J,0,0,-0.636429573984678,0.34139946468563936,1.7043301401103403,0,9,0,0
15,5783388,J,0,0,-0.7705320079158522,0.28412965404373325,1.3851320634631992,0,9,0,0
16,11387950,J,0,0,-0.952705081957257,0.3114469201014071,1.5548014214437433,0,9,0,0
17,14342408,J,0,0,-0.28072865826603965,8.873901854645487,2.4957848966190443,0,9,0,0
18,14342653,J,0,0,1.6474135996409336,8.976660682226212,2.103904847396766,0,9,0,0
19,14344843,J,0,0,1.1050371491277122,5.591590248266607,1.9657934466562317,0,9,0,0
20,19195146,J,0,0,0.3630963099595079,3.8934745366765298,2.4638393552406175,0,9,0,0
21,19829282,J,0,0,-0.8578972641989983,0.3395874013074115,1.6952839799643433,0,9,0,0
22,20376261,J,0,0,-0.8937245980100387,0.341682925079185,1.7057452275437441,0,9,0,0
23,20377494,J,0,0,-0.7492502965409031,0.3125595816702559,1.5603560366194806,0,9,0,0
24,20490470,J,0,0,-0.661205884021118,0.4726501018560969,2.348480193597481,0,9,0,0
25,20499329,J,0,0,-0.9265470538947619,0.45723900797424827,2.2826228601214424,0,9,0,0
26,22285991,J,0,0,-0.8650234915014559,0.27782099437690305,1.3869344953659457,0,9,0,0
27,23269423,J,0,0,-0.8376929600804087,0.28193792854565136,1.407487002661494,0,9,0,0
28,23433496,J,0,0,-0.6273020561150388,0.34335824969698636,1.714108762159174,0,9,0,0
29,25077888,J,0,0,-0.8197329292419251,1.6555469099216928,1.9788959157657737,0,9,0,0
30,26272057,J,0,0,5.1328125,10.0,3.28125,0,9,0,0
31,26275301,J,0,0,4.1416015625,10.0,2.578125,0,9,0,0
32,28952469,J,0,0,1.9335405084289814,8.96700143472023,5.884594691535149,0,9,0,0
33,29427823,J,0,0,-0.7222531911471062,0.3020846864209913,1.5080633954922928,0,9,0,0
34,29427824,J,0,0,-0.7222531911471062,0.3020846864209913,1.5080633954922928,0,9,0,0
35,29427846,J,0,0,-0.76443244107678,0.30209289960848756,1.5081043972642465,0,9,0,0
36,29427847,J,0,0,-0.7222531911471062,0.3020846864209913,1.5080633954922928,0,9,0,0
37,29594704,J,0,0,0.8427680828050033,4.283755997258396,2.911615404386568,0,9,0,0
38,29594759,J,0,0,1.4555038298284924,4.309230371455658,2.9289300180987645,0,9,0,0
39,29978045,J,0,0,-0.9498195970281195,0.3123691953994265,1.5594055926580745,0,9,0,0
40,31064366,J,0,0,4.553959523384505,7.140307033202427,1.5061585148161498,0,9,0,0
41,31487383,J,0,0,0.457337463884649,2.725686873092019,1.9803818687309196,0,9,0,0
42,31705461,J,0,0,1.6627453525978124,2.629364745477493,2.218526503996639,0,9,0,0
43,31921945,J,0,0,-0.842807476577577,0.21562644874020248,1.07644766207023,0,9,0,0
44,32826563,J,0,0,-0.5999235904323259,0.3812733768239165,1.9033881858631454,0,9,0,0
45,32991565,J,0,0,-0.7042087076284863,0.3397535427800673,1.6961133893473672,0,9,0,0
46,32991620,J,0,0,-0.9626918138212073,0.3395874013074115,1.695283979964343,0,9,0,0
47,32991639,J,0,0,-0.9626918138212073,0.3395874013074115,1.695283979964343,0,9,0,0
48,33313215,J,0,0,-0.7709634096095335,1.8110692552883223,1.9950059765285428,0,9,0,0
49,33413473,J,0,0,0.38586824455676494,9.720062208398133,3.6450233281493,0,9,0,0
50,33662422,J,0,0,0.9217312784539624,1.8582179689677598,3.222846789928459,0,9,0,0
51,33819459,J,0,0,-0.9631155209598747,0.30832413499663924,1.539211892678535,0,9,0,0
52,33829577,J,0,0,-0.7794771118450579,0.25792739859584324,1.2876219351776856,0,9,0,0
53,33881026,J,0,0,0.8836663010710524,2.4509203205803782,1.838190240435285,0,9,0,0
54,34730844,J,0,0,-0.9150717361438712,0.36010990554317174,1.7977361690788025,0,9,0,0
55,34730866,J,0,0,-0.6558687651931215,0.3601332493022418,1.7978527055010347,0,9,0,0
56,34736442,J,0,0,2.2915723709553157,9.63020030816641,11.285390986132516,0,9,0,0
57,34811300,J,0,0,-0.6919781762566091,0.2844132980281626,1.3331873345070133,0,9,0,0
58,34945567,J,0,0,-0.1280691964285714,9.811616954474097,2.759517268445838,0,9,0,0
59,35367896,J,0,0,4.629744844105229,8.119519324455991,1.522409873335512,0,9,0,0
60,35516889,J,0,0,-0.9383575694932105,0.7890231104869061,1.2575055823385066,0,9,0,0
61,35518308,J,0,0,4.629744844105229,8.119519324455991,1.522409873335512,0,9,0,0
62,35758109,J,0,0,-0.831459991478307,0.33093953734652676,1.6521122215971142,0,9,0,0
63,35970786,J,0,0,-0.8278459741531127,0.35794055323291907,1.7869063555924634,0,9,0,0
64,36124869,J,0,0,-0.7303414180248744,0.26666382225256263,1.3312358001514653,0,9,0,0
65,36328322,J,0,0,-0.6671451711023382,0.34033284552292137,1.6990053772589588,0,9,0,0
66,36456803,J,0,0,3.2578125,10.0,4.21875,0,9,0,0
67,36734119,J,0,0,-0.4557784078824769,0.5063906500030383,2.5279970730620427,0,9,0,0
68,36841711,J,0,0,0.29991019091427185,8.141333550435562,2.480562566148336,0,9,0,0
69,36852339,J,0,0,-0.8799240385800875,0.33321892816799564,1.5775833630453542,0,9,0,0
70,36944531,J,0,0,-0.8235422084263202,0.27315612784799403,1.3636466069911575,0,9,0,0
71,37001338,J,0,0,6.28515625,10.0,2.8125,0,9,0,0
72,38143679,J,0,0,5.58203125,10.0,2.8125,0,9,0,0
73,38205512,J,0,0,8.296875,10.0,3.28125,0,9,0,0
74,38469787,J,0,0,-0.6608870339395638,0.3688281224066773,1.8412591423270848,0,9,0,0
75,38515451,J,0,0,-0.8247077085508963,0.3174169875223382,1.584605117396673,0,9,0,0
76,38845723,J,0,0,1.5457798797615783,6.851192107426692,4.335520005480959,0,9,0,0
77,38845747,J,0,0,4.94990849132987,6.747183051076175,5.060387288307133,0,9,0,0
78,38846512,J,0,0,0.040734139155990334,2.8533112677261956,3.0093517276799737,0,9,0,0
79,44227591,J,0,0,-0.6407958237932848,0.3458627893142232,1.7266118935295975,0,9,0,0
80,44302797,J,0,0,-0.7053155066359903,0.38028597505324,1.8984588910860958,0,9,0,0
81,44369169,J,0,0,-0.9700963618740751,0.24997000359956809,1.2478971273447188,0,9,0,0
82,44767938,J,0,0,-0.7463824245871029,1.3149589732800335,2.6196448295813166,0,9,0,0
83,45494750,J,0,0,3.541705504317111,9.811616954474097,3.2194368131868174,0,9,0,0
84,45548234,J,0,0,-0.9030547890843861,0.3303557270468841,1.6491977311168668,0,9,0,0
85,45633612,J,0,0,0.6338812244782215,2.268602540834846,3.4560741833030875,0,9,0,0
86,45696208,J,0,0,6.1533203125,10.0,27.890625,0,9,0,0
87,45813448,J,0,0,-0.7765138449628965,0.30092021401445623,1.502250130900294,0,9,0,0
88,45813458,J,0,0,-0.7906175897728334,0.3009229306282368,1.5022636927456507,0,9,0,0
89,46105049,J,0,0,-0.6634609639533234,0.30838118381368845,1.5394966910698984,0,9,0,0
90,46105056,J,0,0,-0.8288100728791504,0.3083526567664907,1.5393542787014651,0,9,0,0
91,46105071,J,0,0,-0.8288100728791504,0.3083526567664907,1.5393542787014651,0,9,0,0
92,47377538,J,0,0,-0.7060883119873586,0.2816710982919465,1.3929516032718907,0,9,0,0
93,47385140,J,0,0,-0.7585427028880679,0.28817281147158325,1.3102857521598552,0,9,0,0
94,47386630,J,0,0,-0.9149693577399677,0.34759033003701834,1.7352361007316774,0,9,0,0
95,47390968,J,0,0,5.886813055908513,7.941550190597204,2.2335609911054632,0,9,0,0
96,48279949,J,0,0,-0.921887022197786,0.32059194095978816,1.5553718385627224,0,9,0,0
97,49063287,J,0,0,-0.677224459924403,0.34268756146958135,1.7107605607739265,0,9,0,0
98,49175300,J,0,0,-0.9129322235327993,0.2641700832664102,1.3187865875565323,0,9,0,0
99,52105039,J,0,0,3.086743821810618,9.904912836767036,125.12690669572106,0,9,0,0
100,53208523,J,0,0,1.1714505264664714,6.362132586843109,2.2366872375620304,0,9,0,0
101,53550311,J,0,0,-0.8256952220043603,0.3482694491073854,1.738626390465775,0,9,0,0
102,53574111,J,0,0,-0.8374683071466061,0.3386214719875387,1.6904618796877915,0,9,0,0
103,53574112,J,0,0,-0.6645575198579303,0.33858363692999444,1.6902729999864574,0,9,0,0
104,54958691,J,0,0,5.640625,10.0,2.8125,0,9,0,0
105,54988046,J,0,0,-0.8477691591399794,0.22608322123373614,1.1286498310027924,0,9,0,0
106,55006821,J,0,0,-0.4679978456814581,9.904912836767036,2.7857567353407284,0,9,0,0
107,55058790,J,0,0,-0.8581685328705265,0.5034156753572993,2.5131454418227674,0,9,0,0
108,55059369,J,0,0,-0.6321543289084313,0.334375470215505,1.6692650427164661,0,9,0,0
109,55110838,J,0,0,4.766237464630493,8.322237017310252,3.315891311584572,0,9,0,0
110,55169218,J,0,0,1.0022626535261487,9.904912836767036,3.2500495245641847,0,9,0,0
111,55401748,J,0,0,-0.6927337635528111,0.28721189057226965,1.4338156099662522,0,9,0,0
112,56648151,J,0,0,5.930165841881712,8.014104824491104,2.4417975637121287,0,9,0,0
113,57068119,J,0,0,-0.7255637257272165,0.38681726752282225,1.9310643277115886,0,9,0,0
114,62891269,J,0,0,-0.8446688762257764,0.2918515059537707,1.3270123161335514,0,9,0,0
115,71098692,J,0,0,-0.8547983186799349,0.3228806116650307,1.6118805535465204,0,9,0,0
116,71336929,J,0,0,-0.9425409259623504,0.33912444849886564,1.6929728327404308,0,9,0,0
117,71336936,J,0,0,-0.63387723996256,0.33913134896276675,1.6930072811500616,0,9,0,0
118,71342988,J,0,0,5.631990758384146,7.621951219512194,5.716463414634148,0,9,0,0
119,71716888,J,0,0,0.8877522374900186,6.654245408570668,1.4036298908703788,0,9,0,0
120,72802264,J,0,0,-0.8642588553687691,0.3444831031037927,1.719724241275965,0,9,0,0
121,72961434,J,0,0,-0.5932490687960396,1.1900370101510156,1.00409372731492,0,9,0,0
122,73318888,J,0,0,-0.8199443449131776,0.26433977176904105,1.3196337043782596,0,9,0,0
123,73498239,J,0,0,-0.38077463013970925,0.5679236710586096,2.728695763289415,0,9,0,0
124,73669581,J,0,0,-0.8940937950758958,0.3544050779159563,1.7111120168129763,0,9,0,0
125,73764693,J,0,0,-0.7311180163474154,0.2785383421954949,1.3905156301790718,0,9,0,0
126,74619812,J,0,0,7.798828125,10.0,3.28125,0,9,0,0
127,75477175,J,0,0,-0.906441402880059,0.3125742363811405,1.560429195683975,0,9,0,0
128,76407414,J,0,0,-0.5344093492558373,2.2757270948067907,1.5467832597514914,0,9,0,0
129,80104783,J,0,0,4.508640488807448,9.904912836767036,133.9484696909667,0,9,0,0
130,81351825,J,0,0,-0.8914824105552704,0.3773243177976334,1.8836737427553731,0,9,0,0
131,81351828,J,0,0,-0.8914824105552704,0.3773243177976334,1.8836737427553731,0,9,0,0
132,81421115,J,0,0,-0.7820959080869094,2.2538766678687345,3.1695140641904076,0,9,0,0
133,81614230,J,0,0,7.3984375,10.0,6.5625,0,9,0,0
134,82371101,J,0,0,-0.7872942788930344,0.264976470089456,1.3166018357569846,0,9,0,0
135,89329058,J,0,0,1.763671875,10.0,5.625,0,9,0,0
136,89782184,J,0,0,-0.6197905234344772,0.3720348819905354,1.8572678874371258,0,9,0,0
137,90138761,J,0,0,0.8424188054354198,1.8325758686409614,2.963618787567807,0,9,0,0
138,90138770,J,0,0,-0.09851924377581978,1.8279530581654664,2.8276148868497053,0,9,0,0
139,92742598,J,0,0,-0.9585419498214712,0.3228368318084674,1.6116619962938337,0,9,0,0
140,92742624,J,0,0,-0.7322167457771007,0.3227899379920529,1.611427893569701,0,9,0,0
141,92742632,J,0,0,-0.6871487239677478,0.32278056086350254,1.6113810811857672,0,9,0,0
142,92742637,J,0,0,-0.7252259282905442,0.3228555931502957,1.566354088643231,0,9,0,0
143,101247310,J,0,0,-0.8107595865525447,0.20983452449398407,1.0475332902473113,0,9,0,0
144,101531285,J,0,0,-0.9607171603287269,0.3035896439500656,1.515576425656968,0,9,0,0
145,101531287,J,0,0,-0.9464868831494103,0.3035868789750907,1.5155626223834608,0,9,0,0
146,101531307,J,0,0,-0.9607171603287269,0.3035896439500656,1.515576425656968,0,9,0,0
147,102055464,J,0,0,-0.6944334687099872,0.3201024327784891,1.462968149807939,0,9,0,0
148,102419568,J,0,0,-0.7352380577846542,0.35649734231231306,1.7797015760747499,0,9,0,0
149,102419573,J,0,0,-0.7352380577846542,0.35649734231231306,1.7797015760747499,0,9,0,0
150,102628479,J,0,0,1.8746168373438645,9.184423218221895,7.1035773328435,0,9,0,0
151,103058227,J,0,0,-0.8731016712078132,0.35945750673084176,1.7944792718828741,0,9,0,0
152,103104601,J,0,0,-0.730650568591328,0.3515791176067306,1.7551488761773506,0,9,0,0
153,103104622,J,0,0,-0.7824878723340669,0.3515902426675855,1.755204414567087,0,9,0,0
154,103251077,J,0,0,-0.8765961980624914,0.2868683159682379,1.432100421122688,0,9,0,0
155,105990324,J,0,0,8.117655467546225,9.63020030816641,4.288448574730381,0,9,0,0
156,106504049,J,0,0,3.5689129796086903,6.352432981832042,1.3399663321051989,0,9,0,0
157,121953348,J,0,0,-0.9599816513798913,0.32652421503578705,1.6300701047489683,0,9,0,0
158,124527276,J,0,0,5.16771488777235,9.39143501126972,1.9810058226897027,0,9,0,0
159,131965983,J,0,0,-0.6332194284467414,0.6872521596899118,11.420197997347206,0,9,0,0
160,132151010,J,0,0,0.7022070690768238,4.034861200774693,2.837011781794706,0,9,0,0
161,132375337,J,0,0,-0.7721621276973232,0.22177374642389833,1.1019383025437446,0,9,0,0
162,132737014,J,0,0,-0.08337733647215395,2.016372948340525,1.6540559341855863,0,9,0,0
163,132742936,J,0,0,-0.7804956470122675,1.5829046299960428,1.854966363276613,0,9,0,0
164,132958640,J,0,0,3.7960404795248213,9.658103148541626,2.9427033030712835,0,9,0,0
165,132958706,J,0,0,3.7938114813386044,9.644131545954286,2.7124119972996468,0,9,0,0
166,133320378,J,0,0,-0.8259373007477394,0.2898214699744957,1.0596597495942495,0,9,0,0
167,136497732,J,0,0,-0.8470374699645188,0.3742739086172825,1.8509014387089051,0,9,0,0
168,139901236,J,0,0,-0.26688650849858353,1.0895619960775769,2.196148398343867,0,9,0,0
169,140084977,J,0,0,-0.2906463590167647,0.6862334703512829,3.425806152769294,0,9,0,0
170,140184411,J,0,0,-0.7712141772974471,0.3745430574698867,1.86978916971295,0,9,0,0
171,140858220,J,0,0,-0.7228788529959744,0.3741226823099831,1.8676905780943691,0,9,0,0
172,141443894,J,0,0,1.3968215742779435,6.475845097785261,1.8213314337521105,0,9,0,0
173,141499754,J,0,0,-0.8704519603973608,0.22618447153129148,1.1291552914726188,0,9,0,0
174,141713380,J,0,0,-0.6712892739887557,0.3853460600292092,1.923719784052068,0,9,0,0
175,141744495,J,0,0,-0.7118221506649188,0.30627308533380704,1.5289726681898643,0,9,0,0
176,141744510,J,0,0,-0.8487644965886776,0.3063603471675454,1.529408295625481,0,9,0,0
177,141744551,J,0,0,-0.8915442499938726,0.3063687945000674,1.529450466293305,0,9,0,0
178,141744552,J,0,0,-0.8032945562033197,0.30635190030083753,1.5150058819564856,0,9,0,0
179,141744555,J,0,0,-0.8915442499938726,0.3063687945000674,1.529450466293305,0,9,0,0
180,141856744,J,0,0,1.9457633298661356,9.044862518089724,3.6038124095513773,0,9,0,0
181,144139126,J,0,0,5.551899831334332,9.37031484257871,3.51386806596701,0,9,0,0
182,144140059,J,0,0,-0.5464093619946493,7.431629013079666,2.96103968489893,0,9,0,0
183,144144069,J,0,0,6.080465035657685,9.904912836767036,3.2500495245641687,0,9,0,0
184,144167164,J,0,0,-0.8796314977429311,0.2889972949853189,1.4427286835595212,0,9,0,0
185,144215230,J,0,0,-0.5269729734535412,0.49051106347703677,2.448723199701769,0,9,0,0
186,144272672,J,0,0,-0.8580223996843067,8.307717869901138,4.0889548890919665,0,9,0,0
187,144306685,J,0,0,6.2149020522388065,9.328358208955224,2.6236007462686644,0,9,0,0
188,144812800,J,0,0,0.2562329456860708,1.8562518562518564,2.436330561330557,0,9,0,0
189,145666787,J,0,0,-0.6983712646563314,0.34035022037676765,1.6990921157871441,0,9,0,0
190,145666806,J,0,0,-0.9204201676919518,0.3402494709120727,1.6985891555688628,0,9,0,0
191,145711359,J,0,0,-0.809070243776437,0.28541908083639206,1.043563514308058,0,9,0,0
192,145918761,J,0,0,1.5028735985444532,3.933910306845004,3.227035798583799,0,9,0,0
193,146661902,J,0,0,-0.796531356820358,0.27835923929987083,1.3896215149423239,0,9,0,0
194,146665596,J,0,0,-0.6933253148905585,0.3422723461057964,1.7086877278250308,0,9,0,0
195,146815427,J,0,0,-0.7354274646909176,0.2924147610971402,1.4597893151646293,0,9,0,0
196,146882010,J,0,0,-0.7773339093491946,0.3125566508929743,1.5603414056297695,0,9,0,0
197,147093244,J,0,0,-0.752822866759788,0.34319916533962985,1.7133145832189336,0,9,0,0
198,147665461,J,0,0,2.9111328125,10.0,16.640625,0,9,0,0
199,148560724,J,0,0,-0.814364349364281,0.31239261503858046,1.5448791040579797,0,9,0,0
200,149155348,J,0,0,5.521346921469197,6.8526005619132455,2.0879017337079517,0,9,0,0
201,150428808,J,0,0,-0.8840198148083201,0.31882875070142325,1.5916529038922613,0,9,0,0
202,152700368,J,0,0,-0.4683780448422219,1.1533493264439934,1.1353282432183063,0,9,0,0
203,152775189,J,0,0,2.410205993435102,7.909515146721505,3.522205963774418,0,9,0,0
204,157774001,J,0,0,5.2378433416437415,8.59697386519945,2.820882049518559,0,9,0,0
205,158151657,J,0,0,-0.9660595324279623,0.27474338967404444,1.3715705156383935,0,9,0,0
206,158197889,J,0,0,-0.9304135797318085,0.29025048616956434,1.448984848924622,0,9,0,0
207,158225119,J,0,0,-0.8707231132947062,0.26396716248498686,1.3177735689680206,0,9,0,0
208,158225139,J,0,0,-0.7484686285849184,0.26376664037792485,1.316772525011671,0,9,0,0
209,158330486,J,0,0,-0.6551904327289806,0.3330990536655885,1.6394719047603186,0,9,0,0
210,158742841,J,0,0,-0.743034510115948,0.3687913968342946,1.841075801383705,0,9,0,0
211,167604549,J,0,0,4.09765625,10.0,2.8125,0,9,0,0
212,167837186,J,0,0,3.9613478544720753,5.935070330583417,1.9474449522226962,0,9,0,0
213,169226516,J,0,0,5.2109375,10.0,126.5625,0,9,0,0
214,169227783,J,0,0,4.54218678149908,7.664009809932556,3.412879368485605,0,9,0,0
215,173145592,J,0,0,4.963109988159675,8.457374830852503,2.7750761163734836,0,9,0,0
216,176958082,J,0,0,-0.881702330952218,0.20139121048200972,1.005382683578158,0,9,0,0
217,178616716,J,0,0,-0.818629703775108,0.20487940798046272,1.0227964195274668,0,9,0,0
218,185193030,J,0,0,3.6843730757389164,6.157635467980295,1.731834975369459,0,9,0,0
219,185239300,J,0,0,2.8046269586136416,8.515711487694796,2.9938048198927056,0,9,0,0
220,185259682,J,0,0,3.9682463252679696,7.881462799495587,3.140270334174012,0,9,0,0
221,185259700,J,0,0,3.8010758076501876,7.8222778473091354,2.750019555694614,0,9,0,0
222,187970426,J,0,0,4.601314441789006,8.535336292249914,2.0004694434960797,0,9,0,0
223,189476514,J,0,0,-0.6507767105719406,0.32406402208820373,1.6177883602684537,0,9,0,0
224,189565557,J,0,0,3.079696138562543,6.91085003455425,1.4577574291637845,0,9,0,0
