tic_id,mass,rad,Tmag,logg,Teff,Epoc,Period,Duration,sector,score
173823804,0.99,1.07137,11.6237,4.37382,5607.3,-0.6289343824825097,0.467656852108197,2.334630691383889,8,0.259
305452541,1.69,4.17171,12.583,3.42533,7405.0,-0.5991791445662847,0.41085140737149595,1.8680899928922696,10,0.953
32449924,nan,nan,12.417,nan,nan,1.8011957887351517,6.526563111865291,2.600427489883824,10,0.596
