# Time (BTJD),Normalized SAP_FLUX,Normalized SAP_BKG
4.8125,0.9976911935082171,0
4.8333335,0.9989964756241534,0
4.8541665,0.9992899688950274,0
4.875,1.0002683195343707,0
4.8958335,0.9980608019104693,0
4.9166665,0.9996688160172198,0
4.9375,1.0001898798218463,0
4.9583335,0.9996688160172198,0
4.9791665,1.0000550541153643,0
5.0,0.9999361428490374,0
5.0208335,1.000946262764046,0
5.0416665,1.0001839193573687,0
5.0625,0.9998693260422442,0
5.0833335,0.9997897538414691,0
5.1041665,0.9987070354691241,0
5.125,0.9982145818939898,0
5.1458335,0.9999260100594256,0
5.1666665,0.9999981912842486,0
5.1875,0.9985044988861773,0
5.2083335,0.9991832169762347,0
5.2291665,1.000007131980965,0
5.25,0.9997062477341387,0
5.2708335,0.9990274700394366,0
5.2916665,0.999833026813576,0
5.3125,0.9985981377831195,0
5.3333335,1.0001620444527362,0
5.3541665,1.000099697994301,0
5.375,0.9990914258232806,0
5.3958335,1.000408628868172,0
5.4166665,0.999559441494057,0
5.4375,0.9991373810044024,0
5.4583335,1.000310161995003,0
5.4791665,0.9996847900620196,0
5.5,1.001289645122597,0
5.5208335,0.9996108803024981,0
5.5416665,0.9996666106453631,0
5.5625,0.9988033565750811,0
5.5833335,1.0009206327667926,0
5.6041665,0.9991763028374407,0
5.625,0.99969265787513,0
5.6458335,0.9996415170899127,0
5.6666665,0.9997376593819354,0
5.6875,1.0001222285500262,0
5.7083335,0.9992960485687945,0
5.7291665,1.001025894569466,0
5.75,0.9990213307610247,0
5.7708335,1.0002566370239947,0
5.7916665,0.9996688160172198,0
5.8125,0.9991799983254168,0
5.8333335,0.9989747795334551,0
5.8541665,1.0008243712654803,0
5.875,0.9993549975624774,0
5.8958335,1.0013307127228472,0
5.9166665,0.9988622459641192,0
5.9375,0.99895224897773,0
5.9583335,0.9990026149025653,0
5.9791665,0.9992673787346575,0
6.0,0.9989892634621356,0
6.0208335,1.000240126537392,0
6.0416665,0.9990585836640093,0
6.0625,0.999564209865639,0
6.0833335,1.0017696413269732,0
6.1041665,1.0008005294075701,0
6.125,0.9996057543030474,0
6.1458335,1.0005865487328265,0
6.1666665,0.9996768626442645,0
6.1875,0.9995364341011737,0
6.2083335,0.9996263179054949,0
6.2291665,1.0009159836045,0
6.25,1.0000850948563311,0
6.2708335,0.9984879883995745,0
6.2916665,0.9978165420761798,0
6.3125,1.0007166060677264,0
6.3333335,1.0010047349205706,0
6.3541665,0.9994133505097125,0
6.375,0.9984895381203387,0
6.3958335,0.9996643456688616,0
6.4166665,0.9991087111702655,0
6.4375,1.0018951091042254,0
6.4583335,1.0002839955559466,0
6.4791665,0.9982147607079241,0
6.5,1.0014000925293658,0
6.5208335,0.9983671697846148,0
6.5416665,1.0004743727913592,0
6.5625,0.9997266921272967,0
6.5833335,0.9980946573487017,0
6.6041665,0.9988907369843218,0
6.625,0.9997182282677386,0
6.6458335,1.0001695546379779,0
6.6666665,0.9997967275849078,0
6.6875,0.9992211851349566,0
6.7083335,0.9998960885277484,0
6.7291665,1.0010483655205462,0
6.75,1.0001255068054888,0
6.7708335,0.9990601333847735,0
6.7916665,0.9990359935036395,0
6.8125,0.9989187511673663,0
6.8333335,0.999795356678078,0
6.8541665,1.002243677066872,0
6.875,0.9994511398545001,0
6.8958335,0.9998181852570269,0
6.9166665,0.9997371229401324,0
6.9375,1.0000247749558184,0
6.9583335,1.0008590611687396,0
6.9791665,0.9999792966118548,0
7.0,1.0005029830208514,0
7.0208335,0.9985145124664996,0
7.0416665,0.9990761074295733,0
7.0625,0.9998317751160357,0
7.0833335,0.9982336553803179,0
7.1041665,1.0007994565239642,0
7.125,1.0001174601784442,0
7.1458335,0.9996688160172198,0
7.1666665,0.9990123900643084,0
7.1875,0.9994091781845782,0
7.2083335,0.9991779717674945,0
7.2291665,1.0001849922409747,0
7.25,0.999149421142647,0
7.2708335,1.0009116920700762,0
7.2916665,0.9997554215660784,0
7.3125,1.0000769886246417,0
7.3333335,0.9994124564400408,0
7.3541665,0.9997273477783892,0
7.375,0.99952016203315,0
7.3958335,0.9989316257706378,0
7.4166665,0.999656299041817,0
7.4375,1.0001596602669451,0
7.4583335,1.0013752373924945,0
7.4791665,0.9995693954697344,0
7.5,0.9987847599259112,0
7.5208335,0.9998438152542803,0
7.5416665,0.9999989065399859,0
7.5625,1.0002468022576068,0
7.5833335,1.0010819825401995,0
7.6041665,0.9987382683029864,0
7.625,0.9996253046265338,0
7.6458335,0.9994511398545001,0
7.6666665,0.9991225990524981,0
7.6875,1.0006425174942706,0
7.7083335,0.9991663488617633,0
7.7291665,0.998480180191109,0
7.75,0.9991158041229937,0
7.7708335,0.9995322021713946,0
7.7916665,1.0000059398880694,0
7.8125,0.9994265827408526,0
7.8333335,1.0007983240357134,0
7.8541665,0.9990745577088092,0
7.875,1.0002150329819415,0
7.8958335,0.9993806871643756,0
7.9166665,0.9987623485794757,0
7.9375,0.9999825748673175,0
7.9583335,0.9978853258362506,0
7.9791665,0.999230364250252,0
8.0,1.0004118475189898,0
8.020833,1.0003996881714556,0
8.041667,0.9996688160172198,0
8.0625,0.9981554540863726,0
8.083333,1.0011267456284259,0
8.104167,1.0004564317932818,0
8.125,0.9996688160172198,0
8.145833,1.0006327423325274,0
8.166667,1.0015183481446002,0
8.1875,1.0000446829071734,0
8.208333,0.999813655304024,0
8.229167,0.9997784885636065,0
8.25,0.9996688160172198,0
8.270833,0.998860457824776,0
8.291667,0.9999632629624102,0
8.3125,0.9991732630005572,0
8.333333,0.9996784719696734,0
8.354167,0.9985927137604449,0
8.375,0.9997722896805499,0
8.395833,0.9994833263626788,0
8.416667,0.9999350103607867,0
8.4375,0.9989383014908526,0
8.458333,0.999864080833504,0
8.479167,0.9998279604187701,0
8.5,0.9995267185440753,0
8.520833,0.9991237911453936,0
8.541667,0.9987053665390704,0
8.5625,0.9987946542969439,0
8.583333,0.9994925054779742,0
8.604167,1.0000096353760455,0
8.625,0.9986729416123126,0
8.645833,1.0008399280777667,0
8.666667,1.000574210571358,0
8.6875,0.9976241382828448,0
8.708333,0.9996536764374468,0
8.729167,1.0015560182800982,0
8.75,0.999462583946297,0
8.770833,0.9995804819336627,0
8.791667,0.9982667955628131,0
8.8125,0.9983502420654986,0
8.833333,1.000303247856209,0
8.854167,1.0004514250031207,0
8.875,0.9988707098236773,0
8.895833,0.9998997244110797,0
8.916667,0.99842152922065,0
8.9375,1.0026656183472369,0
8.958333,1.0007402691117022,0
8.979167,0.9980908426514361,0
9.0,1.000481584953377,0
9.020833,1.0004669222107623,0
9.041667,0.9993942770233843,0
9.0625,1.001264193939278,0
9.083333,0.9983545335999224,0
9.104167,1.0010925325623248,0
9.125,0.9989834818115924,0
9.145833,1.0004890951386187,0
9.166667,0.9988961014023516,0
9.1875,0.9996956381073687,0
9.208333,1.0007221492996905,0
9.229167,0.9993663820496295,0
9.25,0.9996115955582354,0
9.270833,0.9990759882202838,0
9.291667,1.0013235601654742,0
9.3125,0.9991241487732623,0
9.333333,0.9997554811707232,0
9.354167,0.9990237745514605,0
9.375,0.9995188507309649,0
9.395833,1.000440219329903,0
9.416667,0.9996688160172198,0
9.4375,1.0009158643952105,0
9.458333,1.0002946647873614,0
9.479167,0.998013118194649,0
9.5,0.9983994755020831,0
9.520833,0.9998583587876055,0
9.541667,1.0001933368912432,0
9.5625,0.9993552955857012,0
9.583333,0.9980380329361651,0
9.604167,0.9990076812973712,0
9.625,0.9999451431503985,0
9.645833,1.000371435569832,0
9.666667,1.0003894361725543,0
9.6875,0.9988788160553668,0
9.708333,0.9996402057877276,0
9.729167,1.0002829822769854,0
9.75,0.9980737957230303,0
9.770833,0.9987348112335894,0
9.791667,1.0023058447113726,0
9.8125,0.9995772632828448,0
9.833333,1.0007828268280718,0
9.854167,0.999697426246712,0
9.875,1.0008060726395342,0
9.895833,0.9995182546845172,0
9.916667,1.0008566173783038,0
9.9375,0.999283173965523,0
9.958333,0.998142341064522,0
9.979167,0.9992968830338214,0
10.0,1.0005571636429522,0
10.020833,0.9979628118744586,0
10.041667,0.9984963926544879,0
10.0625,0.9997111353150103,0
10.083333,0.9997200760117266,0
10.104167,1.0011173280945513,0
10.125,0.9997809919586871,0
10.145833,0.9994451793900225,0
10.166667,1.0001609119644854,0
10.1875,1.0003187450638507,0
10.208333,0.9992445501557086,0
10.229167,0.9996688160172198,0
10.25,0.9981907400360797,0
10.270833,0.9997674020996783,0
10.291667,0.999749163078377,0
10.3125,0.9994365963211749,0
10.333333,0.998974541114876,0
10.354167,1.0017273220291827,0
10.375,0.9999091419449542,0
10.395833,0.9986997637024615,0
10.416667,0.997845152305672,0
10.4375,1.0001866611710284,0
10.458333,0.999577740120003,0
10.479167,1.000404098915169,0
10.5,0.9991501363983843,0
10.520833,0.9997308048477862,0
10.541667,0.9988708290329669,0
10.5625,1.000362733291695,0
10.583333,0.9984160455933306,0
10.604167,1.0000629219284747,0
10.625,1.0008269342652056,0
10.645833,0.9993257316818926,0
10.666667,1.000897148536751,0
10.6875,0.998030641960213,0
10.708333,0.9997613224259112,0
10.729167,1.000497797416756,0
10.75,0.998973229812691,0
10.770833,0.9990150722733233,0
10.791667,1.0000070127716754,0
10.8125,0.999418238090584,0
10.833333,0.9984584841004107,0
10.854167,0.9974421056977008,0
10.875,1.0018648895493243,0
10.895833,0.9998224767914508,0
10.916667,0.9995740446320269,0
10.9375,0.9992185625305865,0
10.958333,0.9988488945236895,0
10.979167,0.9999058040848467,0
11.0,1.0002003702393267,0
11.020833,0.9991421493759844,0
11.041667,0.9996688160172198,0
11.0625,0.9990328344574664,0
11.083333,0.9994965585938189,0
11.104167,1.0011442693939898,0
11.125,1.0016608032456134,0
11.145833,1.0008920225373004,0
11.166667,0.9996644052735064,0
11.1875,0.9991408380737994,0
11.208333,1.0007145199051592,0
11.229167,1.0003301891556475,0
11.25,1.0004548820725176,0
11.270833,1.0002283844223712,0
11.291667,0.9989182743302081,0
11.3125,1.001050570892403,0
11.333333,0.9987984689942095,0
11.354167,0.999975541519234,0
11.375,0.9989683422318194,0
11.395833,0.998243192123482,0
11.416667,0.9988691601029132,0
11.4375,0.9987380298844073,0
11.458333,0.9997834953537676,0
11.479167,0.9981537851563189,0
11.5,1.000116685318062,0
11.520833,1.000602582382271,0
11.541667,0.9997217449417803,0
11.5625,1.000536778854439,0
11.583333,0.9983907732239459,0
11.604167,1.0001379045716021,0
11.625,0.9995531830063555,0
11.645833,0.9994956049195025,0
11.666667,0.9992058071366046,0
11.6875,0.9987123998871539,0
11.708333,0.9980137142410967,0
11.729167,0.9994877371063922,0
11.75,1.0009224209061358,0
11.770833,1.000544765876839,0
11.791667,0.99928663103492,0
11.8125,0.9992984327545855,0
11.833333,0.9977940115204547,0
11.854167,0.9995957407227252,0
11.875,1.000102618621895,0
11.895833,0.9994143041840289,0
11.916667,0.9994895252457354,0
11.9375,1.0007415804138873,0
11.958333,0.9985562357178424,0
11.979167,0.999653914856026,0
12.0,0.9997412952652667,0
12.020833,1.00084433882148,0
12.041667,0.9996611866226885,0
12.0625,0.9988136085739825,0
12.083333,1.0008586439362261,0
12.104167,0.9994969162216876,0
12.125,1.0003270897141192,0
12.145833,0.9998355898133013,0
12.166667,0.9998506101837847,0
12.1875,0.999250272201607,0
12.208333,0.999966243194649,0
12.229167,0.9996614250412676,0
12.25,1.0011532100907061,0
12.270833,0.9996118339768145,0
12.291667,0.9996120723953936,0
12.3125,0.999292472290108,0
12.333333,0.9993679317703936,0
12.354167,0.9993880781403277,0
12.375,0.9998299869766925,0
12.395833,0.9990025552979205,0
12.416667,1.0001853498688433,0
12.4375,0.9982597622147296,0
12.458333,1.0003942045441363,0
12.479167,1.000754931854317,0
12.5,0.9999121221771929,0
12.520833,1.000874856399605,0
12.541667,0.999097684310982,0
12.5625,0.9979609045258258,0
12.583333,0.9968756231537554,0
12.604167,1.000175336288521,0
12.625,1.1538760456314776,0
12.645833,1.0001157316437457,0
12.666667,0.9996791872254107,0
12.6875,1.000833490776131,0
12.708333,0.9992307218781207,0
12.729167,0.9989353212586138,0
12.75,0.9996988567581866,0
12.770833,1.0013034734001849,0
12.791667,1.000298777507851,0
12.8125,0.9992034229508135,0
12.833333,0.9987687858811114,0
12.854167,0.9991826805344317,0
12.875,0.999813655304024,0
12.895833,1.0002102050057147,0
12.916667,1.000574210571358,0
12.9375,1.0013609322777484,0
12.958333,0.999241510318825,0
12.979167,0.9988549741974566,0
13.0,0.9981512817612384,0
13.020833,0.9996688160172198,0
13.041667,0.9996688160172198,0
13.0625,0.9980143698921893,0
13.083333,0.9969892296066973,0
13.104167,1.0000627431145404,0
13.125,0.9986644777527545,0
13.145833,1.0003260168305133,0
13.166667,0.9996244105568621,0
13.1875,1.0001094731560443,0
13.208333,1.0015256795159075,0
13.229167,0.999350050376961,0
13.25,0.9992281588783953,0
13.270833,1.0006397160759661,0
13.291667,0.9989799055329058,0
13.3125,0.9990116152039263,0
13.333333,0.9990296158066485,0
13.354167,1.0014188083878253,0
13.375,0.9996688160172198,0
13.395833,0.9999717268219683,0
13.416667,1.0004593524208758,0
13.4375,0.9994335564842913,0
13.458333,1.0003013405075762,0
13.479167,0.9996999892464373,0
13.5,1.0000560077896807,0
13.520833,0.9993765148392413,0
13.541667,0.9997834357491229,0
13.5625,1.0008278283348773,0
13.583333,0.9999848994484637,0
13.604167,0.9989597591629717,0
13.625,0.9999553355446551,0
13.645833,0.9985696467629168,0
13.666667,0.9979413542023394,0
13.6875,0.9991135391464923,0
13.708333,0.9983461889496539,0
13.729167,1.000631550239632,0
13.75,0.9998205098381732,0
13.770833,0.9996688160172198,0
13.791667,1.0008296760788653,0
13.8125,0.999269643711159,0
13.833333,0.9993288907280657,0
13.854167,1.0018965396157,0
13.875,0.999004283832619,0
13.895833,1.0000276359787676,0
13.916667,1.0011011156311724,0
13.9375,0.9991575273743365,0
13.958333,0.9971991571655963,0
13.979167,0.9996688160172198,0
14.0,0.9992081317177508,0
14.020833,1.0003005656471942,0
14.041667,1.0000797900429461,0
14.0625,0.9986493977776263,0
14.083333,0.999604264186928,0
14.104167,0.9996688160172198,0
14.125,1.0001761111489031,0
14.145833,0.9994608554115985,0
14.166667,1.0007915887108538,0
14.1875,0.9993048104515765,0
14.208333,1.000482896255562,0
14.229167,0.998971620487282,0
14.25,0.9984939488640521,0
14.270833,1.0001881512871478,0
14.291667,1.000243047164986,0
14.3125,1.0013149770966265,0
14.333333,1.0008986982575152,0
14.354167,0.9999267849198077,0
14.375,0.999105373310158,0
14.395833,0.9996017607918475,0
14.416667,0.9997346791496966,0
14.4375,1.0019888076058123,0
14.458333,0.9978126677742694,0
14.479167,0.999121824192116,0
14.5,1.000336447643349,0
14.520833,0.9977643880120013,0
14.541667,0.9991442951431964,0
14.5625,0.9998695644608233,0
14.583333,0.9989278110733721,0
14.604167,0.9996110591164324,0
14.625,1.0004485639801715,0
14.645833,0.9977220687142108,0
14.666667,1.0011046323052142,0
14.6875,0.9992929491272662,0
14.708333,1.0007101687660906,0
14.729167,1.0004316958657,0
14.75,0.9982358011475299,0
14.770833,0.999752620147774,0
14.791667,0.9997513088455889,0
14.8125,1.000028053211281,0
14.833333,1.001169720577309,0
14.854167,0.9981338772049639,0
14.875,1.0012151393166278,0
14.895833,0.9999950918427203,0
14.916667,0.9984437021485064,0
14.9375,1.0006314310303424,0
14.958333,0.9979783686867449,0
14.979167,0.9982611927262042,0
15.0,0.9991640838852618,0
15.020833,1.0003348979225848,0
15.041667,0.999808350490639,0
15.0625,0.9985067638626788,0
15.083333,0.9991818460694049,0
15.104167,1.0001476797333453,0
15.125,0.999325374054024,0
15.145833,0.9996318015328143,0
15.166667,0.9984460267296527,0
15.1875,1.0007751974335406,0
15.208333,0.9995415004959796,0
15.229167,0.9995292815438006,0
15.25,0.9972955378761981,0
15.270833,0.9998216423264239,0
15.291667,0.9989394935837481,0
15.3125,0.9988532456627581,0
15.333333,0.9999456199875567,0
15.354167,0.999396482395241,0
15.375,1.000291863369057,0
15.395833,1.0003160628548358,0
15.416667,0.998342970298836,0
15.4375,1.0012901219597552,0
15.458333,1.0003832968941424,0
15.479167,0.9996550473442767,0
15.5,1.000601509498665,0
15.520833,1.0008858236542437,0
15.541667,1.0012604984513018,0
15.5625,0.999703803943703,0
15.583333,1.0004559549561236,0
15.604167,0.9968526753655169,0
15.625,0.9997376593819354,0
15.645833,0.999141195701668,0
15.666667,1.0006385835877154,0
15.6875,0.9989994558563922,0
15.708333,0.999359348701546,0
15.729167,0.9984435829392169,0
15.75,1.000272730278084,0
15.770833,1.0009709986916278,0
15.791667,0.9994814786186907,0
15.8125,1.0004491004219744,0
15.833333,1.0007977875939105,0
15.854167,0.9978327545395587,0
15.875,0.9955925735703204,0
15.895833,0.9986982139816973,0
15.916667,0.9993951114884112,0
15.9375,0.9986983331909869,0
15.958333,0.9995386990776751,0
15.979167,0.9994082245102618,0
16.0,1.0002123507729266,0
16.020834,1.0005268248787615,0
16.041666,0.9992596301308367,0
16.0625,1.0006214770546649,0
16.083334,0.998841324733803,0
16.104166,1.000495651649544,0
16.125,1.0007979664078448,0
16.145834,0.999798277305672,0
16.166666,1.001278737472603,0
16.1875,0.9982036146393511,0
16.208334,1.0001943501702044,0
16.229166,0.9996408018341754,0
16.25,0.9984060320130084,0
16.270834,1.0005176457634661,0
16.291666,0.9973783287277911,0
16.3125,0.9996688160172198,0
16.333334,0.9997582825890277,0
16.354166,1.0000250133743975,0
16.375,0.996512988494942,0
16.395834,0.997689643787453,0
16.416666,1.001301327632973,0
16.4375,1.0004277023545,0
16.458334,0.9994907173386309,0
16.479166,0.9988727959862445,0
16.5,0.9995548519364092,0
16.520834,0.9987299236527178,0
16.541666,1.002324322151253,0
16.5625,0.998632768081734,0
16.583334,1.0005858334770892,0
16.604166,0.9990583452454302,0
16.625,0.999779680656502,0
16.645834,1.0001590046158526,0
16.666666,1.0009841117134783,0
16.6875,0.9996719154587481,0
16.708334,0.9986109527817462,0
16.729166,0.9996688160172198,0
16.75,0.9994425567856524,0
16.770834,1.0006910356751177,0
16.791666,1.000916520046303,0
16.8125,0.9991524013748858,0
16.833334,1.0004149469605181,0
16.854166,1.0011681112519,0
16.875,0.9992377552262042,0
16.895834,0.9969590100517962,0
16.916666,1.0009436997643206,0
16.9375,0.9996527823677752,0
16.958334,0.9999601635208819,0
16.979166,0.9983820709458087,0
17.0,0.9986188205948565,0
17.020834,1.0020507964363787,0
17.041666,1.000323453830788,0
17.0625,0.9994331988564227,0
17.083334,1.0001506003609393,0
17.104166,0.9990247282257769,0
17.125,1.0007135662308428,0
17.145834,1.0007384213677142,0
17.166666,0.9998473319283221,0
17.1875,1.0000123771897051,0
17.208334,0.9986748489609454,0
17.229166,0.9984391721955035,0
17.25,0.9982402118912432,0
17.270834,0.9977180752030108,0
17.291666,1.0006011518707965,0
17.3125,0.999211529182503,0
17.333334,0.9980491194000933,0
17.354166,0.9995581897965167,0
17.375,1.000310400413582,0
17.395834,0.9995332750550006,0
17.416666,0.9991743358841632,0
17.4375,0.998365262435982,0
17.458334,1.0006592067948077,0
17.479166,1.0012975725403521,0
17.5,1.0000951084366534,0
17.520834,1.0003767999878619,0
17.541666,0.997901657508919,0
17.5625,0.9986442121735308,0
17.583334,1.001259663986275,0
17.604166,0.9992463382950518,0
17.625,0.9996688160172198,0
17.645834,0.9998626503220294,0
17.666666,0.9998953136673663,0
17.6875,0.9994361194840167,0
17.708334,1.0008190664520953,0
17.729166,0.9997967275849078,0
17.75,1.0013449582329486,0
17.770834,0.9990391525498126,0
17.791666,0.9982392582169268,0
17.8125,0.9975418838730548,0
17.833334,1.000105002807686,0
17.854166,1.0004752668610308,0
17.875,1.0002330335846636,0
17.895834,0.9988198074570391,0
17.916666,1.0001674684754107,0
17.9375,0.9988218340149615,0
17.958334,1.000654319213936,0
17.979166,1.001789310859749,0
18.0,0.9974659475556109,0
18.020834,0.9994886907807086,0
18.041666,1.0007837805023883,0
18.0625,0.9998247417679522,0
18.083334,0.9983682426682208,0
18.104166,0.9995232614746783,0
18.125,0.9986190590134356,0
18.145834,0.9988437685242388,0
18.166666,0.9993040355911944,0
